verein,spieler_id,name,position,punkte,einsaetze,punkte_pro_spiel,marktwert,trend
RB Leipzig,34119,Masanka Bungi,Mittelfeld,0,-,-,190000,unbekannt
RB Leipzig,34049,Vermeeren,Mittelfeld,0,-,-,560000,fallend (Staerke 1)
RB Leipzig,34042,Gebel,Mittelfeld,0,-,-,180000,unbekannt
RB Leipzig,33695,Gruda,Mittelfeld,63,13 (13),"4,85",9250000,steigend (Staerke 3)
RB Leipzig,33991,Ouédraogo,Mittelfeld,80,19 (17),"4,71",4230000,fallend (Staerke 2)
RB Leipzig,32977,Baumgartner,Mittelfeld,204,33 (33),"6,18",7130000,steigend (Staerke 2)
RB Leipzig,33878,Elmas,Mittelfeld,0,-,-,200000,fallend (Staerke 1)
RB Leipzig,33353,Reitz,Mittelfeld,125,31 (31),"4,03",4960000,unbekannt
RB Leipzig,34339,Thomas,Sturm,0,-,-,180000,unbekannt
RB Leipzig,34330,Sani,Sturm,0,-,-,190000,steigend (Staerke 1)
RB Leipzig,34309,Konaté,Sturm,0,1 (0),-,550000,fallend (Staerke 2)
RB Leipzig,34295,Harder,Sturm,81,29 (26),"3,12",2040000,steigend (Staerke 1)
RB Leipzig,34271,Rômulo,Sturm,129,30 (30),"4,30",7580000,steigend (Staerke 4)
RB Leipzig,34240,Bakayoko,Sturm,61,20 (18),"3,39",3390000,steigend (Staerke 3)
RB Leipzig,34116,T. Gomis,Sturm,35,18 (16),"2,19",1140000,steigend (Staerke 3)
RB Leipzig,34039,Nusa,Sturm,151,31 (31),"4,87",9670000,steigend (Staerke 1)
Bayer 04 Leverkusen,31827,Blaswich,Torwart,57,11 (11),"5,18",250000,fallend (Staerke 1)
Bayer 04 Leverkusen,32007,Lomb,Torwart,0,-,-,160000,unbekannt
Bayer 04 Leverkusen,32925,Flekken,Torwart,76,24 (24),"3,17",2290000,fallend (Staerke 1)
Bayer 04 Leverkusen,33988,Belocian,Abwehr,51,22 (21),"2,43",1330000,unbekannt
Bayer 04 Leverkusen,34498,Medina,Abwehr,0,-,-,6010000,steigend (Staerke 2)
Bayer 04 Leverkusen,34201,Tape,Abwehr,5,6 (6),"0,83",1250000,steigend (Staerke 3)
Bayer 04 Leverkusen,34217,Quansah,Abwehr,126,28 (27),"4,67",5070000,steigend (Staerke 3)
Bayer 04 Leverkusen,34272,Badé,Abwehr,91,23 (23),"3,96",3110000,steigend (Staerke 2)
Bayer 04 Leverkusen,34277,Lucas Vázquez,Abwehr,46,12 (12),"3,83",1870000,steigend (Staerke 5)
Bayer 04 Leverkusen,34496,Gutiérrez,Abwehr,0,-,-,7320000,fallend (Staerke 3)
Bayer 04 Leverkusen,33772,Arthur,Abwehr,57,20 (20),"2,85",1890000,fallend (Staerke 1)
Bayer 04 Leverkusen,33630,Oermann,Abwehr,1,2 (2),"0,50",280000,unbekannt
Bayer 04 Leverkusen,33207,Tapsoba,Abwehr,166,29 (29),"5,72",6770000,steigend (Staerke 1)
Bayer 04 Leverkusen,33744,Maza,Mittelfeld,133,28 (27),"4,93",8910000,steigend (Staerke 2)
Bayer 04 Leverkusen,32080,J. Hofmann,Mittelfeld,91,23 (23),"3,96",1630000,fallend (Staerke 1)
Bayer 04 Leverkusen,34448,Eichhorn,Mittelfeld,0,-,-,3620000,fallend (Staerke 4)
Bayer 04 Leverkusen,34441,Berghoff,Mittelfeld,0,-,-,180000,unbekannt
Bayer 04 Leverkusen,34289,Fernández,Mittelfeld,64,20 (20),"3,20",2730000,steigend (Staerke 5)
Bayer 04 Leverkusen,32129,Andrich,Mittelfeld,104,32 (31),"3,35",2700000,fallend (Staerke 2)
Bayer 04 Leverkusen,34264,Poku,Mittelfeld,116,29 (29),"4,00",3590000,fallend (Staerke 1)
Bayer 04 Leverkusen,33189,Palacios,Mittelfeld,70,18 (18),"3,89",4220000,fallend (Staerke 1)
Bayer 04 Leverkusen,33530,Tillman,Mittelfeld,145,29 (28),"5,18",6560000,steigend (Staerke 3)
Bayer 04 Leverkusen,33853,Tella,Mittelfeld,72,17 (15),"4,80",2840000,unbekannt
Bayer 04 Leverkusen,33992,García,Mittelfeld,212,33 (33),"6,42",10710000,unbekannt
Bayer 04 Leverkusen,34234,Kofane,Sturm,105,29 (27),"3,89",5360000,fallend (Staerke 3)
Bayer 04 Leverkusen,33827,Boniface,Sturm,35,11 (11),"3,18",2860000,steigend (Staerke 5)
Bayer 04 Leverkusen,34461,Moreira,Sturm,0,-,-,8080000,fallend (Staerke 1)
Bayer 04 Leverkusen,34433,Damjanović,Sturm,0,-,-,250000,fallend (Staerke 2)
Bayer 04 Leverkusen,34428,Bomba,Sturm,0,-,-,180000,unbekannt
Bayer 04 Leverkusen,34311,Culbreath,Sturm,37,12 (12),"3,08",1100000,fallend (Staerke 3)
Bayer 04 Leverkusen,34285,Ben Seghir,Sturm,26,10 (8),"3,25",1090000,fallend (Staerke 2)
Bayer 04 Leverkusen,33179,Schick,Sturm,174,28 (28),"6,21",10580000,fallend (Staerke 2)
Bayer 04 Leverkusen,34024,Terrier,Sturm,73,18 (18),"4,06",1850000,steigend (Staerke 1)
VfB Stuttgart,33747,Seimen,Torwart,0,-,-,1710000,unbekannt
VfB Stuttgart,33401,M. Funk,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,33342,Drljača,Torwart,0,-,-,160000,unbekannt
VfB Stuttgart,32891,Bredlow,Torwart,0,-,-,1890000,steigend (Staerke 2)
VfB Stuttgart,33850,Stergiou,Abwehr,11,6 (5),"2,20",350000,steigend (Staerke 2)
VfB Stuttgart,34001,Hendriks,Abwehr,74,31 (30),"2,47",2740000,steigend (Staerke 1)
VfB Stuttgart,34050,Al-Dakhil,Abwehr,15,8 (6),"2,50",490000,fallend (Staerke 1)
VfB Stuttgart,34112,Jaquez,Abwehr,45,14 (13),"3,46",700000,fallend (Staerke 1)
VfB Stuttgart,33552,Chabot,Abwehr,118,27 (27),"4,37",4140000,fallend (Staerke 2)
VfB Stuttgart,34115,Jeltsch,Abwehr,59,23 (21),"2,81",3410000,steigend (Staerke 2)
VfB Stuttgart,34197,Assignon,Abwehr,39,24 (20),"1,95",360000,steigend (Staerke 1)
VfB Stuttgart,32509,Mittelstädt,Abwehr,196,32 (32),"6,13",7750000,fallend (Staerke 1)
VfB Stuttgart,32773,Zagadou,Abwehr,16,3 (3),"5,33",980000,fallend (Staerke 4)
VfB Stuttgart,32880,Vagnoman,Abwehr,66,27 (23),"2,87",1550000,steigend (Staerke 1)
VfB Stuttgart,34253,Chema Andrés,Mittelfeld,97,25 (21),"4,62",3930000,unbekannt
VfB Stuttgart,34262,Ćatović,Mittelfeld,0,-,-,200000,steigend (Staerke 1)
VfB Stuttgart,34074,Malanga,Mittelfeld,0,-,-,240000,fallend (Staerke 1)
VfB Stuttgart,34488,Yigit,Mittelfeld,0,-,-,170000,unbekannt
VfB Stuttgart,34288,El Khannouss,Mittelfeld,139,25 (25),"5,56",6570000,fallend (Staerke 1)
VfB Stuttgart,33085,Karazor,Mittelfeld,80,28 (25),"3,20",2210000,fallend (Staerke 1)
VfB Stuttgart,32858,Führich,Mittelfeld,181,33 (32),"5,66",8510000,fallend (Staerke 1)
VfB Stuttgart,33411,Leweling,Mittelfeld,164,32 (32),"5,13",8000000,unbekannt
VfB Stuttgart,33437,Stiller,Mittelfeld,180,34 (34),"5,29",9040000,unbekannt
VfB Stuttgart,32830,Nartey,Mittelfeld,116,28 (25),"4,64",3920000,unbekannt
VfB Stuttgart,32492,Prömel,Mittelfeld,144,33 (31),"4,65",5190000,unbekannt
VfB Stuttgart,34320,Arévalo,Sturm,10,7 (4),"2,50",300000,fallend (Staerke 1)
VfB Stuttgart,34458,van der Leij,Sturm,0,-,-,340000,fallend (Staerke 2)
VfB Stuttgart,34286,Bouanani,Sturm,32,14 (13),"2,46",1270000,steigend (Staerke 2)
VfB Stuttgart,33832,Undav,Sturm,218,29 (29),"7,52",14320000,steigend (Staerke 1)
VfB Stuttgart,33311,Demirović,Sturm,146,25 (23),"6,35",8750000,unbekannt
VfB Stuttgart,34230,Jovanović,Sturm,6,3 (3),"2,00",920000,fallend (Staerke 4)
VfB Stuttgart,33557,Tiago Tomás,Sturm,103,27 (26),"3,96",3250000,fallend (Staerke 1)
VfB Stuttgart,33657,Pejčinović,Sturm,114,30 (28),"4,07",8070000,steigend (Staerke 5)
VfB Stuttgart,33718,Diehl,Sturm,0,-,-,180000,fallend (Staerke 1)
VfB Stuttgart,34491,Sauer,Sturm,0,-,-,2280000,fallend (Staerke 3)
TSG Hoffenheim,31489,Baumann,Torwart,103,34 (34),"3,03",3220000,steigend (Staerke 2)
TSG Hoffenheim,33313,Philipp,Torwart,0,-,-,170000,unbekannt
TSG Hoffenheim,33913,Petersson,Torwart,0,-,-,160000,unbekannt
TSG Hoffenheim,34048,Hranáč,Abwehr,88,29 (29),"3,03",1740000,unbekannt
TSG Hoffenheim,34051,Gendrey,Abwehr,20,8 (5),"4,00",470000,steigend (Staerke 4)
TSG Hoffenheim,34062,Chaves,Abwehr,57,15 (15),"3,80",690000,steigend (Staerke 2)
TSG Hoffenheim,34213,Machida,Abwehr,1,1 (1),"1,00",660000,unbekannt
TSG Hoffenheim,34457,Dulic,Abwehr,0,-,-,220000,fallend (Staerke 1)
TSG Hoffenheim,34257,Coufal,Abwehr,159,34 (34),"4,68",5930000,steigend (Staerke 2)
TSG Hoffenheim,34275,Hajdari,Abwehr,119,30 (30),"3,97",4220000,steigend (Staerke 2)
TSG Hoffenheim,34340,Engelns,Abwehr,0,-,-,380000,steigend (Staerke 2)
TSG Hoffenheim,34446,Rots,Abwehr,0,-,-,2210000,steigend (Staerke 1)
TSG Hoffenheim,34487,Abraha,Abwehr,0,-,-,200000,steigend (Staerke 1)
TSG Hoffenheim,33026,Kabak,Abwehr,113,25 (24),"4,71",4180000,fallend (Staerke 1)
TSG Hoffenheim,32693,Bernardo,Abwehr,104,29 (29),"3,59",2900000,steigend (Staerke 2)
TSG Hoffenheim,34474,De Cat,Mittelfeld,0,-,-,5230000,fallend (Staerke 3)
TSG Hoffenheim,34034,Prass,Mittelfeld,91,32 (29),"3,14",1920000,steigend (Staerke 2)
TSG Hoffenheim,34242,Burger,Mittelfeld,149,30 (30),"4,97",7080000,steigend (Staerke 2)
TSG Hoffenheim,32680,Geiger,Mittelfeld,0,-,-,330000,fallend (Staerke 1)
TSG Hoffenheim,34202,Avdullahu,Mittelfeld,121,33 (33),"3,67",4900000,steigend (Staerke 2)
TSG Hoffenheim,33857,Conté,Mittelfeld,0,-,-,1360000,steigend (Staerke 5)
TSG Hoffenheim,34064,Micheler,Mittelfeld,0,-,-,160000,unbekannt
TSG Hoffenheim,32553,Kramarić,Mittelfeld,220,34 (34),"6,47",7240000,steigend (Staerke 1)
TSG Hoffenheim,34128,Lenz,Mittelfeld,0,-,-,900000,unbekannt
TSG Hoffenheim,34425,Vogt,Sturm,0,-,-,510000,fallend (Staerke 3)
TSG Hoffenheim,34336,Fields,Sturm,0,-,-,200000,steigend (Staerke 1)
TSG Hoffenheim,34294,Daghim,Sturm,76,27 (26),"2,92",3590000,unbekannt
TSG Hoffenheim,33270,Lemperle,Sturm,115,29 (29),"3,97",3880000,fallend (Staerke 1)
TSG Hoffenheim,33507,Wimmer,Sturm,90,25 (25),"3,60",3740000,unbekannt
TSG Hoffenheim,33536,Asllani,Sturm,171,33 (33),"5,18",8900000,fallend (Staerke 2)
TSG Hoffenheim,33619,Hložek,Sturm,2,5 (3),"0,67",2310000,steigend (Staerke 1)
TSG Hoffenheim,33885,Moerstedt,Sturm,51,22 (21),"2,43",1270000,fallend (Staerke 2)
Sport-Club Freiburg,33439,Atubolu,Torwart,125,34 (34),"3,68",1550000,steigend (Staerke 5)
Sport-Club Freiburg,33647,Backhaus,Torwart,124,32 (32),"3,88",3400000,unbekannt
Sport-Club Freiburg,32656,F. Müller,Torwart,0,-,-,190000,unbekannt
Sport-Club Freiburg,32506,Huth,Torwart,0,-,-,160000,unbekannt
Sport-Club Freiburg,34476,Steinmann,Abwehr,0,-,-,180000,unbekannt
Sport-Club Freiburg,33815,Rosenfelder,Abwehr,16,12 (10),"1,60",820000,steigend (Staerke 3)
Sport-Club Freiburg,33829,Makengo,Abwehr,44,20 (20),"2,20",790000,steigend (Staerke 2)
Sport-Club Freiburg,33947,Treu,Abwehr,75,28 (28),"2,68",2890000,steigend (Staerke 3)
Sport-Club Freiburg,34020,Yılmaz,Abwehr,0,-,-,1550000,fallend (Staerke 4)
Sport-Club Freiburg,34021,Ogbus,Abwehr,40,18 (17),"2,35",1140000,steigend (Staerke 2)
Sport-Club Freiburg,31910,Ginter,Abwehr,143,32 (32),"4,47",5970000,steigend (Staerke 2)
Sport-Club Freiburg,32019,Günter,Abwehr,44,24 (23),"1,91",890000,steigend (Staerke 3)
Sport-Club Freiburg,32807,Lienhart,Abwehr,69,20 (20),"3,45",2870000,unbekannt
Sport-Club Freiburg,32597,Kübler,Abwehr,84,23 (23),"3,65",1560000,fallend (Staerke 1)
Sport-Club Freiburg,32579,Jung,Abwehr,21,12 (12),"1,75",230000,steigend (Staerke 1)
Sport-Club Freiburg,33008,Muslija,Mittelfeld,0,-,-,170000,unbekannt
Sport-Club Freiburg,34437,Yamamoto,Mittelfeld,0,-,-,2750000,unbekannt
Sport-Club Freiburg,34361,Tarnutzer,Mittelfeld,1,1 (1),"1,00",200000,fallend (Staerke 1)
Sport-Club Freiburg,34184,Suzuki,Mittelfeld,89,25 (25),"3,56",4850000,steigend (Staerke 3)
Sport-Club Freiburg,32071,Grifo,Mittelfeld,149,33 (33),"4,52",6430000,fallend (Staerke 2)
Sport-Club Freiburg,32398,M. Eggestein,Mittelfeld,140,34 (34),"4,12",5780000,unbekannt
Sport-Club Freiburg,32961,Beste,Mittelfeld,98,28 (27),"3,63",4120000,steigend (Staerke 2)
Sport-Club Freiburg,33156,Osterhage,Mittelfeld,52,20 (19),"2,74",790000,unbekannt
Sport-Club Freiburg,33603,Y. Engelhardt,Mittelfeld,108,31 (30),"3,60",3870000,steigend (Staerke 1)
Sport-Club Freiburg,33783,Matanović,Sturm,152,31 (31),"4,90",8990000,steigend (Staerke 2)
Sport-Club Freiburg,33629,Scherhant,Sturm,95,31 (31),"3,06",3200000,steigend (Staerke 2)
Sport-Club Freiburg,34183,Irié,Sturm,25,10 (10),"2,50",1550000,fallend (Staerke 1)
Sport-Club Freiburg,32861,Höler,Sturm,102,33 (33),"3,09",2550000,fallend (Staerke 1)
Sport-Club Freiburg,34451,Goto,Sturm,0,-,-,2590000,steigend (Staerke 3)
Eintracht Frankfurt,31458,Grahl,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,33855,Kauã Santos,Torwart,22,13 (13),"1,69",1920000,unbekannt
Eintracht Frankfurt,34073,Siljević,Torwart,0,-,-,160000,unbekannt
Eintracht Frankfurt,32408,Zetterer,Torwart,81,22 (22),"3,68",800000,steigend (Staerke 2)
Eintracht Frankfurt,32836,Koch,Abwehr,136,32 (32),"4,25",5100000,steigend (Staerke 1)
Eintracht Frankfurt,34313,Kosugi,Abwehr,0,-,-,1610000,steigend (Staerke 2)
Eintracht Frankfurt,33869,Baum,Abwehr,7,5 (5),"1,40",2750000,steigend (Staerke 3)
Eintracht Frankfurt,34310,Neuendorff,Abwehr,0,-,-,450000,steigend (Staerke 5)
Eintracht Frankfurt,33860,Nkounkou,Abwehr,0,-,-,200000,unbekannt
Eintracht Frankfurt,34043,Theate,Abwehr,82,24 (24),"3,42",2370000,fallend (Staerke 1)
Eintracht Frankfurt,33836,Collins,Abwehr,64,23 (22),"2,91",2800000,fallend (Staerke 2)
Eintracht Frankfurt,34490,Otávio,Abwehr,0,-,-,2840000,fallend (Staerke 2)
Eintracht Frankfurt,34008,Uzun,Mittelfeld,111,21 (21),"5,29",8280000,steigend (Staerke 1)
Eintracht Frankfurt,34019,O. Højlund,Mittelfeld,45,24 (23),"1,96",1240000,fallend (Staerke 1)
Eintracht Frankfurt,34314,Arrhov,Mittelfeld,1,5 (2),"0,50",680000,fallend (Staerke 1)
Eintracht Frankfurt,34312,Kumashiro,Mittelfeld,0,-,-,170000,unbekannt
Eintracht Frankfurt,33912,Aséko,Mittelfeld,0,-,-,3890000,fallend (Staerke 3)
Eintracht Frankfurt,34493,Onyedika,Mittelfeld,0,-,-,5700000,fallend (Staerke 2)
Eintracht Frankfurt,31572,Götze,Mittelfeld,47,21 (21),"2,24",1320000,steigend (Staerke 2)
Eintracht Frankfurt,31743,Chandler,Mittelfeld,3,1 (1),"3,00",180000,unbekannt
Eintracht Frankfurt,33157,Skhiri,Mittelfeld,54,25 (25),"2,16",2480000,steigend (Staerke 5)
Eintracht Frankfurt,33335,Doan,Mittelfeld,137,31 (31),"4,42",7050000,unbekannt
Eintracht Frankfurt,33856,Chaïbi,Mittelfeld,114,28 (27),"4,22",3020000,fallend (Staerke 2)
Eintracht Frankfurt,33383,Knauff,Mittelfeld,92,28 (28),"3,29",2810000,fallend (Staerke 1)
Eintracht Frankfurt,33782,Larsson,Mittelfeld,88,25 (24),"3,67",3060000,steigend (Staerke 1)
Eintracht Frankfurt,34096,Wahi,Sturm,15,10 (10),"1,50",550000,fallend (Staerke 1)
Eintracht Frankfurt,34465,Pimpong,Sturm,0,-,-,1070000,fallend (Staerke 1)
Eintracht Frankfurt,34318,Amaimouni-Echghouyab,Sturm,55,17 (17),"3,24",1560000,fallend (Staerke 1)
Eintracht Frankfurt,34316,Ebnoutalib,Sturm,13,5 (5),"2,60",4190000,steigend (Staerke 4)
Eintracht Frankfurt,32948,Burkardt,Sturm,128,22 (21),"6,10",11320000,unbekannt
Eintracht Frankfurt,33214,Ngankam,Sturm,5,3 (3),"1,67",180000,unbekannt
Eintracht Frankfurt,33890,Bahoya,Sturm,111,27 (27),"4,11",3980000,steigend (Staerke 2)
FC Augsburg,33990,Labrović,Torwart,0,-,-,160000,unbekannt
FC Augsburg,34363,Wisbereit,Torwart,0,-,-,160000,unbekannt
FC Augsburg,32877,Dahmen,Torwart,103,34 (34),"3,03",2620000,fallend (Staerke 1)
FC Augsburg,34351,Schnitzer,Abwehr,1,1 (1),"1,00",200000,unbekannt
FC Augsburg,34106,Behrens,Abwehr,66,16 (16),"4,13",2940000,steigend (Staerke 1)
FC Augsburg,34057,Matsima,Abwehr,59,18 (17),"3,47",3070000,steigend (Staerke 3)
FC Augsburg,34017,N. Banks,Abwehr,82,23 (23),"3,57",2230000,steigend (Staerke 4)
FC Augsburg,34438,Brackelmann,Abwehr,0,-,-,1250000,steigend (Staerke 2)
FC Augsburg,33969,Suso,Abwehr,0,-,-,520000,fallend (Staerke 2)
FC Augsburg,32546,Wolf,Abwehr,67,29 (27),"2,48",1000000,steigend (Staerke 5)
FC Augsburg,32953,K. Schlotterbeck,Abwehr,96,24 (24),"4,00",3340000,steigend (Staerke 2)
FC Augsburg,32549,Gouweleeuw,Abwehr,25,11 (11),"2,27",2210000,fallend (Staerke 1)
FC Augsburg,33134,Pedersen,Abwehr,11,7 (7),"1,57",250000,steigend (Staerke 2)
FC Augsburg,34236,Massengo,Mittelfeld,111,33 (33),"3,36",3110000,fallend (Staerke 1)
FC Augsburg,34171,Fellhauer,Mittelfeld,125,34 (34),"3,68",3870000,fallend (Staerke 2)
FC Augsburg,34069,Sakar,Mittelfeld,0,-,-,160000,unbekannt
FC Augsburg,33211,Keitel,Mittelfeld,13,6 (6),"2,17",440000,steigend (Staerke 4)
FC Augsburg,34063,Claude-Maurice,Mittelfeld,154,29 (29),"5,31",5570000,fallend (Staerke 1)
